Actividad productiva,Búsqueda de trabajo,Acceso a derechos laborales,Participación en el trabajo remunerado,Dependencia económica,Ingreso laboral,Ingreso laboral
73.00072849691371,56.72150026706957,106.22483359957293,99.27603542288428,153.7166157551065,98.60975998584787,98.60975998584787
77.87152502028117,115.75805446818823,95.01977499738238,100.11384317094692,326.00716387665057,100.2122451885638,100.2122451885638
72.76472024261949,73.9910877000803,92.14160493738821,101.9190358302009,463.1396218636065,100.22999887735216,100.22999887735216
82.89866202241106,63.55585594809923,73.7145744317605,101.811379838099,251.80551414988975,101.87090254694628,101.87090254694628
63.938385563920185,68.42930680473354,108.39599184633937,102.33447118489023,368.4160369554997,102.18304832252258,102.18304832252258
68.17615823233695,68.45482464016733,95.31623470590989,102.75991723127933,358.78664111430913,103.52925978728192,103.52925978728192
78.24560550382085,63.64232704571084,109.49412317372725,101.64948834887046,316.54761050403926,99.57499813491133,99.57499813491133
67.50737802772895,115.55997474718566,91.90205020024169,103.5469720250345,368.44548726197667,103.81349157651485,103.81349157651485
84.12516730258906,55.72612887752594,94.8225253836081,98.48881247818007,379.8260316197332,98.7087136973667,98.7087136973667
73.48849190721297,100.88490795165195,97.59903124863997,100.53414906437209,286.88118284479333,100.43971634912488,100.43971634912488
76.04834852500872,55.87352246028574,94.53520002135473,97.64252253844793,300.52073251684027,101.19491495577257,101.19491495577257
71.16022722229137,66.49719924565954,94.40083821995273,101.74627042385312,825.9139497413126,100.7582908801115,100.7582908801115
70.44220815035193,88.31996786866905,85.48085779254862,100.41247539967402,341.7496817729325,101.0936564361957,101.0936564361957
73.683310129579,99.2619183482907,91.72732660172366,101.90531359698885,475.00389459692747,100.75282043389883,100.75282043389883
74.47224228659593,54.15088051540208,100.8888477499861,106.37007959873515,207.34518447901883,104.81333283934148,104.81333283934148
79.5389338026491,78.33698702177811,98.33779494016845,95.29587287891862,92.86378801999618,98.78107449754458,98.78107449754458
77.24380123293943,98.09102118766981,93.91536595799172,99.2641693121693,233.94818027899063,96.63835623842921,96.63835623842921
68.43436293177155,97.78111388644287,92.9627706907204,99.03557313310924,211.90499531569822,94.83767354687555,94.83767354687555
70.53900097271625,110.41469147047438,99.59432489772729,95.25208343314137,197.39586552523082,94.04587314929277,94.04587314929277
75.62454024686912,124.84976943638915,96.45781439806464,101.45792724995081,144.75181310993977,103.4246964437175,103.4246964437175
60.06914109644976,101.57238050255599,89.95171416531231,89.5668677309978,562.9914530463556,84.11120532994853,84.11120532994853
64.75752833466628,226.39879536474808,92.96279040641305,90.61528946729179,192.68778006034935,93.37571610535053,93.37571610535053
61.443592800349634,56.80759259634623,86.99145371284237,94.13793524591165,322.4489762455842,91.00884089648649,91.00884089648649
70.26000489359501,79.32477427799671,110.600756654507,92.95807602004767,205.5553190334654,95.83459906301795,95.83459906301795
72.43708947865377,90.74373432822941,95.38560326849515,113.45154072628563,76.41165499316655,114.8073861810756,114.8073861810756
72.84300062215755,106.33224895034212,107.92331323972255,90.34731897260029,141.86182028899825,92.72607762219228,92.72607762219228
64.77507715582948,117.27020258487448,135.94187466508214,102.7256069628951,225.74283757940293,102.95098039215686,102.95098039215686
53.836429201241366,382.2416545438738,82.8226962002827,106.66894705714105,146.98907605780266,107.26684293322968,107.26684293322968
92.74502583666819,289.1793156072722,100.08887873376528,96.0775208762297,522.6416002241976,103.87983525580505,103.87983525580505
68.1887912408462,86.15816144546376,89.47991795649871,101.37945162335404,220.48992644707388,98.79862921286492,98.79862921286492
80.1222513249263,51.494221485264504,107.61943351318799,85.26836060311902,359.8270060567217,89.6545217268623,89.6545217268623
95.1405300776343,87.53034941953824,97.00968871638244,95.47079501627543,125.82890025039812,95.03754241114078,95.03754241114078
75.39387394591732,92.43648324780935,105.58844776335765,102.49300207066514,112.27198272215139,104.90322446016461,104.90322446016461
79.99691074939895,114.58985561053643,92.87948780786215,101.68540831161108,143.18548565739755,101.40410379566332,101.40410379566332
80.1544971725074,140.1399959135487,107.97530452777234,96.83242408855106,170.94401062935526,99.87585118144587,99.87585118144587
72.4741252419915,182.1357332361459,90.0773365681524,98.84648861404993,199.19732435621464,97.3768393226856,97.3768393226856
63.4401366975753,90.79615558432465,96.08787218190996,99.77049630135075,226.16703487267293,101.59020411568352,101.59020411568352
63.50248273158721,97.32684832268602,88.97402137459032,99.92151950049583,240.84947643029304,94.16054168962307,94.16054168962307
97.2611893016499,119.01852131200093,104.8294157939375,119.2193308550186,101.44032665325355,106.77671211751888,106.77671211751888
78.48139442244516,185.97845782229183,89.97200840042031,101.09796051661293,291.6407523973108,105.72268598069519,105.72268598069519
80.89923804252918,58.529985776054716,97.14222556070101,108.47820479358784,172.46111017659393,104.06915085491669,104.06915085491669
68.70488416044252,97.76201883108916,94.57973254564185,97.99354002373248,130.63302655520246,96.2172535053651,96.2172535053651
83.27900102474581,112.87025055206526,109.96647048052259,87.63075091575092,275.98115297679635,88.0416784540024,88.0416784540024
78.97526871750688,93.88428871034425,95.48245079050012,93.36496899752697,403.8767636497566,92.26498114073628,92.26498114073628
64.23835060706499,116.28332915494894,79.10772290581536,99.8452503266233,184.63378913918115,101.08573569434809,101.08573569434809
68.06385706070982,22.418645176007796,111.13097239027367,113.93011449061842,299.83343148961853,98.24221264607205,98.24221264607205
81.43395086849699,78.53759719852172,122.66642910365113,106.02807597027251,133.79768839554075,107.42107794002524,107.42107794002524
77.8553973497029,56.79844854134928,107.30979476525435,89.2302555349748,188.80754249422787,90.43410555904457,90.43410555904457
73.00112412522827,108.81940112289459,102.83901762377094,98.19037400340977,601.774413950262,95.79277047054464,95.79277047054464
77.43706342623152,112.51505312121874,85.00066697086888,109.0182075989982,411.0109159160501,104.83917053497403,104.83917053497403
77.53643790948381,137.91430338832916,96.9525547793942,94.30980156927569,424.81155234371846,93.55837281533078,93.55837281533078
73.19643635364011,80.27764842847589,107.95068493286522,101.26565004723471,148.591862622767,100.53946026791142,100.53946026791142
75.81647953920931,64.40954292444648,82.57723188184592,108.25514438340737,264.23734972684304,107.04035316120155,107.04035316120155
69.56121574343244,130.8892657180274,98.1377215733501,109.584355902504,152.4078684564565,109.45309989454017,109.45309989454017
57.44463028332496,218.86962989963382,84.8138230640819,93.7867042412456,433.85390138805394,96.34623807468635,96.34623807468635
71.8393634778072,53.47765966970209,109.73837394668666,96.42832070898072,441.18573520421,97.64623070139706,97.64623070139706
72.88488879779203,105.93154597746435,111.28986124564729,105.21191280986599,221.676472726396,107.33893370196638,107.33893370196638
70.84510573105499,61.92306265635283,118.16546137162977,99.32940751583583,431.11569753561366,98.46510839063802,98.46510839063802
59.04508067817347,85.60327162816415,118.73365785747416,98.68959825918897,439.58182437617495,98.17803977243503,98.17803977243503
44.796340437464934,116.72221591981926,111.42112568492001,97.34968693713012,260.57632257175214,96.84693864377836,96.84693864377836
76.72636619233661,163.22273092299687,97.50293491583433,85.99825701652911,426.87340438425895,84.6188705089014,84.6188705089014
65.60380678743203,129.70901817438934,92.11800791290933,98.08729499339657,266.105743744983,95.60179444061366,95.60179444061366
77.38956681046906,31.658320545607953,94.94905525438058,91.9669914278785,181.46310879699755,91.09179757567794,91.09179757567794
77.33273275842812,235.80608041696482,95.2903265823065,94.3992946795625,393.2458010343821,99.08549868480809,99.08549868480809
74.030533557514,189.54307688354845,106.21784312113209,101.68923053123497,134.2273396285797,103.24094071129359,103.24094071129359
80.1239807521018,128.8723220908977,90.00963468408794,104.43976284883951,178.71097118589486,103.8252267430235,103.8252267430235
73.31781403276852,159.13184889096138,99.99783404856915,98.9823217957825,897.7748571866666,96.42444706812411,96.42444706812411
67.04910526661045,73.27880284615678,86.39218865817853,101.52561406230443,210.61203549303195,103.35086427699184,103.35086427699184
68.39975950190077,111.81641057791563,101.445450016902,93.13369887772555,261.64443023360764,95.7361062086505,95.7361062086505
64.23542215197183,60.455130778146916,97.22903053434283,94.50734056556705,251.27325000770077,94.14454775431437,94.14454775431437
75.99491954761397,78.18063422673302,91.50321687220122,102.00171061134733,189.4515820583369,100.52038954247409,100.52038954247409
90.01971944027872,89.13287561813104,104.31261215576788,104.04839807725264,171.10628920214393,101.23585847134918,101.23585847134918
64.87298399556333,70.89954648854241,94.14755257976219,92.6842455942162,149.52831745270626,90.73908606394585,90.73908606394585
91.26449154502099,405.93156827795946,117.25767089006251,93.46261249529762,434.8850700627171,95.00381499321455,95.00381499321455
75.22685531619179,77.8097869130986,100.06584498873829,104.21778493198805,417.4889129943713,104.4797938779511,104.4797938779511
59.38732264454964,110.48500926129101,87.49629734019439,93.97813503932646,569.259346478859,95.88179206821725,95.88179206821725
72.73383907452788,101.8634368367216,107.30228467992022,86.076423126205,712.4820629465181,89.56275878787575,89.56275878787575
74.73384420230931,74.8627832839555,121.93619358798801,95.34437185860828,282.0671874131935,92.73327769795652,92.73327769795652
79.38850679528299,55.39837167387991,105.2464569592317,104.44118316213091,317.63120021567966,103.38465729381952,103.38465729381952
72.93248811716569,55.37589141891925,109.95210442876362,94.80884095455885,856.0163564850345,94.97308309465802,94.97308309465802
66.2490090578831,70.74650768813407,78.82802799711108,98.98776510460591,600.0930327295549,99.08862169909747,99.08862169909747
77.10698221211597,59.27201103944263,95.98331414412081,101.05033195098672,386.32034914868603,100.6578191884523,100.6578191884523
60.949958203943254,76.98196785618872,105.15283515872078,91.94524602293748,369.802492357632,92.11460916128534,92.11460916128534
77.26781627607286,122.28660710307028,92.89233122122612,105.02912115525194,342.95776798034797,105.29778425977003,105.29778425977003
61.088678261871934,69.45695538053818,96.24733903506913,99.23608835007114,192.83883605179096,98.0962824047031,98.0962824047031
65.01790168319039,206.8887959949771,95.14738430671943,99.47249341860235,574.0213363145539,99.47959166007836,99.47959166007836
73.43887856971301,62.9465430939242,111.96853915907148,97.62354063038066,517.4414935568016,96.11584804763051,96.11584804763051
69.52429192134193,281.1223697346698,96.48125134029402,102.147273128726,169.79929648546218,103.5429913048226,103.5429913048226
76.58667855515606,65.91068815679434,101.27649199045634,92.99807940202126,307.0616025095944,93.38485658666234,93.38485658666234
54.593390177526324,75.86790818375479,135.30046951430043,98.27478892125988,356.446134895878,98.60499761498176,98.60499761498176
43.78439151550785,247.15298792241705,118.98908423909506,91.65045521650738,405.282564168672,91.29061970011249,91.29061970011249
73.49214585295933,119.52796737406265,95.29878183472918,97.94613159629225,423.88289828554,97.41636371188648,97.41636371188648
66.24029857270513,223.7942963146552,111.80366282286538,107.52184090927972,337.1550771389297,107.27780871539407,107.27780871539407
76.78060435726948,88.45306662338999,112.68498714018331,106.56906188493586,203.52111112786102,106.31578323886015,106.31578323886015
74.87352140479996,461.79139041334895,110.43855561066307,96.77577982990354,333.8782231935591,95.14680317600026,95.14680317600026
74.55765684591385,83.76164403389261,115.04481956372712,102.59595329277083,198.64279823567927,101.95901420370899,101.95901420370899
79.49878900508534,134.07569372642178,113.24748036354242,94.94631433585663,171.3154386320816,96.56251285232507,96.56251285232507
81.07148656943657,237.73722055826644,103.41214174082516,97.53423678544947,239.97443059552924,97.01518518250727,97.01518518250727
69.0296460142349,72.24303917075461,88.74493626564451,97.57907038610514,255.93802462865497,100.6481083260328,100.6481083260328
65.05921869313273,66.63351547940822,108.65847801005242,96.49170476238321,232.6088669205106,97.74309049596859,97.74309049596859
72.94409343890415,107.90509130758008,92.08534286273633,97.81143781792753,267.8817153434692,98.3779293269684,98.3779293269684
67.81977737153858,85.54872750010342,111.43774771616522,100.79975652232721,410.89923877846866,98.79122760921369,98.79122760921369
78.80656931285114,112.5896048508999,97.80859256037088,122.42878993391244,534.4188102424279,122.35768036478586,122.35768036478586
95.23464135069526,121.47499863709024,95.790416249511,123.90338207009029,167.80617528832192,121.1681378084268,121.1681378084268
65.06545681761033,84.17971065952734,97.62975184329929,87.15371655698702,202.79585586237366,87.25238369229753,87.25238369229753
78.0786467417888,76.22572904021219,121.7215820232991,100.00050153325479,407.24757318089644,110.83039531245502,110.83039531245502
75.14851014118338,64.64550225874757,101.44460002816001,95.99557507915407,434.9344425366294,97.74214482197515,97.74214482197515
65.60776268205,93.98712759025018,82.75440589951893,100.68554209650162,390.6541496098648,107.1527561021287,107.1527561021287
79.04684053435689,68.95008796451367,115.98871899146313,92.78431882335462,429.1732286288008,92.7544562482326,92.7544562482326
77.5623524751349,53.93801506214191,97.60335572244553,95.11475498993855,219.06569706953354,94.74885630952559,94.74885630952559
73.10383228126078,78.74663242870582,90.86863390954902,95.72584586228133,387.4565216061301,98.97904243531039,98.97904243531039
79.67268682161826,92.54443488793466,102.93763595546257,92.94317191392884,790.1831577372121,92.29980329694305,92.29980329694305
73.04548148154167,77.27393855244827,88.68220647558124,93.07201073781269,245.159097784679,91.22737870511347,91.22737870511347
70.95409303974144,51.621329921609394,102.38817410508878,99.98166681425286,482.96589825056407,98.97866061681222,98.97866061681222
74.56488912708707,56.0862522067556,98.39421907118285,107.75858426836373,345.4625752626483,108.36632747837143,108.36632747837143
75.46519448539266,61.0852713533257,100.65958280864939,99.44924985178938,304.1289342085797,98.47035548131227,98.47035548131227
62.507392562134946,159.39384540412152,97.37048210208765,96.30429170713683,302.41566569384247,95.12321530463622,95.12321530463622
64.51413439674567,117.73638017051957,83.46896098978716,90.96072441003871,459.729882034797,89.9646961883249,89.9646961883249
77.54291900041169,67.60177774740085,101.80921697463774,92.54420033543889,297.00323112357154,93.37036160278785,93.37036160278785
79.66777462050399,100.5750558313669,96.41900038211023,101.24720826835585,116.50598630214893,100.81359528906368,100.81359528906368
77.06213688340827,87.40213882038731,89.74363211669973,108.72758327435956,253.2880331291465,107.73994296256521,107.73994296256521
63.79911117378707,107.47567570979122,122.50599520383693,93.14174766422383,290.7900950766043,92.4761134573337,92.4761134573337
46.58391468086971,120.52887174423377,114.22862532821401,89.2590984300828,286.84823006912035,86.39330208376543,86.39330208376543
77.59703144175563,183.3893400624958,105.15551405224932,92.0672162504378,278.12089945849954,91.16930814712188,91.16930814712188
64.93625765482993,116.32493876446135,106.27149573381598,99.22583962883735,293.06490376867964,97.4547058361539,97.4547058361539
81.0757365592922,78.23789018742491,113.13566492692502,99.14047058985945,281.3585113413683,99.755568050859,99.755568050859
74.2840254092298,103.22586334798538,101.73838948489184,98.50068340623915,882.3101103325737,98.59184124702891,98.59184124702891
74.42499777327288,105.02050668936698,105.21466014672893,101.13591005360357,189.7708639276996,101.83415879680805,101.83415879680805
80.72834651394908,73.74997047140283,94.70219029355881,95.14911011585437,145.48980361193125,94.8321238951516,94.8321238951516
69.46096809710446,121.02826289896107,109.4160533119633,98.44231896108195,285.65170391946754,97.29269357450892,97.29269357450892
75.56558175699998,54.10865057961048,83.07904355763198,92.47016690846829,301.36969111809367,92.53790480996588,92.53790480996588
59.858247901868445,83.3803232899615,100.58615629114342,97.62544415117019,353.7023163559076,98.82555421752521,98.82555421752521
68.99065770543092,84.51189300412707,90.94541487901762,96.75213227996272,303.66482324192856,98.90804266183284,98.90804266183284
87.5148495322928,98.36767405557646,94.67995962774245,93.7844185293165,206.0804715449584,94.06115194641019,94.06115194641019
60.802650044344574,54.46606509077368,91.41196825588277,94.55621001320199,854.2820210417341,94.74822649281535,94.74822649281535
82.08658822124629,80.40342003741675,95.78923022495272,101.62408225980641,322.7068210760864,107.38077992319151,107.38077992319151
66.02066118279083,58.70931530820995,98.0748980534561,86.0402234904087,365.30066567741653,85.61896396654116,85.61896396654116
78.39081240500548,60.692224795741154,107.62288403661479,95.73302548511245,758.4009775296615,100.88817535293492,100.88817535293492
81.19313254140765,92.78397910099821,98.96689320796557,97.22139879971292,574.1428592427526,97.25607517803391,97.25607517803391
66.95981148736992,54.81763906355654,82.79655347981613,93.65521153180907,230.49437126775842,94.9552652558941,94.9552652558941
82.23479094099568,138.74375120638274,90.88368024674833,101.89836725659053,439.2014662872465,100.64301939702536,100.64301939702536
75.87687420968761,42.77497171157284,114.96294058929293,92.8994430847045,481.3204052926229,91.48457779634523,91.48457779634523
80.60910595427681,96.09719169184619,96.38490816491128,90.65776655656815,371.8901467601384,89.17581904673001,89.17581904673001
68.75728300900971,46.00781378747624,94.53225589688935,99.77401814686067,637.5332393387231,98.3591366812084,98.3591366812084
72.44465404120842,76.17222891951417,96.57514163119282,96.17050974150824,445.9671545736975,97.68125302761183,97.68125302761183
69.87941922719753,67.48897673300516,90.77880739772607,90.02882164864796,398.68327913572944,86.20051554131324,86.20051554131324
81.50903822961142,27.174839817268197,99.56967480244843,106.50655628507873,125.28615132450544,106.94419900425976,106.94419900425976
73.44383474316683,91.7252869247896,89.35036224914855,101.54105428544594,631.7769178529736,100.55275307253602,100.55275307253602
79.46034257344778,137.86945397394558,94.98906691907811,106.7873517967723,176.43705661979368,106.48882163376369,106.48882163376369
67.97755737893408,146.28026852903906,74.83612497456333,89.99584620419294,522.8415028288168,88.32262838457291,88.32262838457291
74.89264229542867,47.43684468133468,97.93420190437206,94.23101101417582,547.1637015694059,95.19110945536278,95.19110945536278
74.75119933339701,99.2291271497645,101.23567230431803,99.9862587451856,179.53339812899523,101.35717282507717,101.35717282507717
70.67235073863345,63.412600515961124,101.77938737107746,102.4021913949005,303.80140807590806,102.46318985515066,102.46318985515066
62.93990784717278,132.30489556103905,103.60343911160908,90.89599737815765,548.0765782850809,91.60838319473945,91.60838319473945
55.25875822780557,262.6096928355486,87.25877685577689,104.467417739143,201.53415431903886,104.53047645025978,104.53047645025978
74.75354454878044,128.33265223305824,94.46430184857365,91.32737420215697,468.15044435476426,91.64729606994968,91.64729606994968
64.0699660337727,55.47875762754234,92.07366735507469,99.18349986302754,306.5268247807762,100.1312094748971,100.1312094748971
80.08443487875309,68.03180102003701,100.3560374219107,94.84757980346625,338.30293343736565,94.73653307260258,94.73653307260258
81.04882961746867,140.59695920291338,96.65092912809592,84.99232998356368,323.6164565664834,87.42002057090951,87.42002057090951
73.78908287991686,156.4113623644668,106.35469086029428,112.54692544041008,182.23284587145767,111.21872365106897,111.21872365106897
77.94274511615836,57.801950804648705,92.61956932845612,97.5787294745166,132.40348799250583,97.54203095032435,97.54203095032435
68.42588708654424,137.7309125952239,104.79463547543769,96.45403154754716,340.709909346355,96.60898229814072,96.60898229814072
86.35004514374278,107.8858904561808,89.73879923092599,101.62413077197559,154.80104730712566,104.13514932299084,104.13514932299084
73.0670717587715,90.6248893590089,94.25315741578827,108.74902284621315,264.37089965378397,107.68917063562252,107.68917063562252
67.2111968848685,99.71428284285875,94.84085750660165,99.06144470992051,324.00782398860815,98.57397431489093,98.57397431489093
80.25921244385384,109.8926402207859,84.3740877244198,97.74452342353578,195.36042338341747,97.89253252539655,97.89253252539655
65.51776414080483,55.54492925419863,95.35373877556822,98.96563108568648,899.0967037470236,98.286021644403,98.286021644403
89.2530251861097,170.89898407751375,92.16722204841608,90.67172878994543,857.2391339511922,89.09821490673924,89.09821490673924
70.45445704649855,84.22574342938553,92.88305860746537,88.73396258642006,405.3008618719474,87.88815176172285,87.88815176172285
78.0422445043936,86.30855418794154,129.18097987590087,98.13622052156289,567.6928458388197,97.49807733215519,97.49807733215519
74.03896169232232,46.69404558225584,87.0600195092361,93.04690204222915,270.3396123419918,92.45436137215674,92.45436137215674
58.75168327811745,55.26837352619498,80.85447896203007,91.49034700191937,318.5825529031127,92.61459116711778,92.61459116711778
83.80781503744302,120.7272350395999,93.36869205518956,92.25303979459449,357.1841766202538,92.48205638442015,92.48205638442015
82.03470133192819,40.82870538841241,124.9632216599391,91.7212241786639,170.8985437166893,93.71544300416875,93.71544300416875
73.13214437172557,62.428186529044325,98.18811862646105,91.44622690329062,320.7179041123768,95.82500355281898,95.82500355281898
78.23067377815588,67.10186263303189,90.9984315871286,93.14302818828679,1432.1757408172698,94.94608014115721,94.94608014115721
75.75169929666372,60.19612105905493,89.37999533860183,97.71650659728701,454.6144235106535,98.67931539133946,98.67931539133946
73.30105655722181,54.852971640704276,99.6324343260179,97.03077430506988,270.56171618147164,95.48302969077139,95.48302969077139
72.80142157662233,57.11378011001514,95.09206115258996,97.15981419450172,206.19141483670842,96.99707840125298,96.99707840125298
74.35998005818443,89.06372459710586,82.46781441334113,102.54885948551546,440.0072569258428,103.48255840780342,103.48255840780342
68.50343466350216,120.9982166754924,112.98427249350954,97.43389570131755,204.25467750949414,98.11761445452674,98.11761445452674
66.65256040200549,182.93834987531943,81.31134451300936,88.99420390943344,571.7924095541673,88.03251595970151,88.03251595970151
73.83494988653429,45.631919140900315,87.67568592712256,95.50219300328571,440.80065072546336,93.19829063405348,93.19829063405348
75.59020098899113,151.28603872980113,103.07900139454891,107.64928905049835,168.91585998064286,107.5336939277283,107.5336939277283
77.59712410199025,86.86133892238486,95.26497757836304,99.24530944168121,367.8629636336352,99.50059020277907,99.50059020277907
62.1812406584232,122.67210442136955,112.3402388808022,96.19485236414936,337.73458309190335,98.60039043549176,98.60039043549176
61.47142172208228,238.05143333001695,90.69513918732109,107.32387658604618,177.9716857942268,109.79469911792195,109.79469911792195
69.64620072517378,66.65122863266252,88.81509529527881,89.38135082932651,551.4796892389616,88.41229012380576,88.41229012380576
61.241141780083765,66.14820862027086,94.15730662826525,95.36148699138646,531.2820551348732,96.05030502021022,96.05030502021022
78.18861398840757,48.8082467486029,103.22498421120349,87.82931508294703,286.9452447147165,87.37578620924272,87.37578620924272
82.02147372126952,142.97975795417395,96.9588209663003,81.32919141535089,563.3247066867842,83.59191919191919,83.59191919191919
74.59282455096167,52.353096439044336,107.24693628808215,110.07258674151213,206.61858334346473,109.93819287474295,109.93819287474295
78.17754285203328,78.11703761479836,100.30934524366182,93.42184867106556,186.01094653639365,93.39336238254413,93.39336238254413
65.09034280185867,90.39438029274322,106.63287549217968,98.810339273128,631.7539462084698,99.09138871938478,99.09138871938478
77.24646971454258,175.4965508333649,83.19284449460366,101.05238697466932,193.8221199646289,98.58108196617007,98.58108196617007
69.8307268958698,115.06216931084705,93.92825052295541,97.57691725936877,348.532019691089,97.53453852053883,97.53453852053883
72.7227768962037,94.89778387208167,98.80016122468672,95.10780789544604,242.97081129110896,94.9376404135733,94.9376404135733
73.14558401183093,91.8684059459743,99.23471452269355,110.75715262503192,288.32113865411213,104.93330082491856,104.93330082491856
70.19509449231066,94.2672480541274,93.60355549891588,92.89820736319243,423.7711610730312,93.87267147387315,93.87267147387315
92.1274490505604,143.4084303717195,94.37867317456184,104.61502424798577,159.3918587250861,103.39708281167623,103.39708281167623
74.11557109903619,87.80962006068094,88.52052414763979,91.22558746390948,335.0073416870506,91.97232359860467,91.97232359860467
77.89273514073368,81.23308434991743,111.60432646769746,94.57992562162956,412.2166755363877,93.45518431211443,93.45518431211443
70.93557865845348,57.4319134700244,82.47122745006506,98.27770032350061,422.4398784908222,97.63414838816207,97.63414838816207
64.65198801082452,56.816475903414656,82.74511684760859,99.40707250612716,388.7310761834153,100.10601468689728,100.10601468689728
79.39411049284534,83.46474077211022,109.97231636828077,87.09438514955347,568.7939189396822,87.9670834892857,87.9670834892857
81.19417990817898,285.1027468280452,117.77430431228954,94.98269146049601,109.4712772346153,94.87249456440411,94.87249456440411
75.83157431494861,167.1857627330229,102.47011455939128,95.49253565372348,328.56106502641177,95.44859046031237,95.44859046031237
80.76672177501327,68.30651311126077,93.0936304316726,89.47942948924678,439.05944750139884,87.9817109773192,87.9817109773192
74.4861987882501,89.39116322461454,78.80721843940641,86.3515477529345,383.0198005926147,86.6545064075082,86.6545064075082
71.32730425343514,45.98481676238658,95.0994589936937,102.71265488719384,414.723584631591,101.59206307673179,101.59206307673179
70.47046286910671,66.75713089767311,93.23662225738227,97.00534799386385,295.73374163461693,97.86345446187026,97.86345446187026
79.45155061428464,152.63737691133846,87.05994423019229,102.51053376783233,348.6836820541208,100.18055993686295,100.18055993686295
69.15401475551772,84.1098326596604,103.38837270617971,101.63332312898852,182.61410628901345,100.33403017299669,100.33403017299669
68.33540871451648,134.68064209804703,83.51546403698845,85.99556150091084,279.448587309013,84.51375696265244,84.51375696265244
78.34050544629775,62.13224315383744,96.41588497455652,94.90628812832301,273.2143077837163,95.56768035197261,95.56768035197261
69.23012907584813,105.7967678079762,107.67558536095653,108.73571528098918,214.19339662988622,109.5376372700007,109.5376372700007
76.46390107917163,64.04023385996526,106.52714406604889,102.3693164478761,376.81280731301337,101.8911493936975,101.8911493936975
59.729482638527756,69.45894281622431,116.20698672590535,106.7839291001292,830.4631024918042,105.63023599627664,105.63023599627664
51.706771500853165,249.39600048566714,106.71767087534387,97.82046141337183,280.80631454179905,98.98830458499151,98.98830458499151
80.65226885870675,182.18415808279252,94.38886806071748,102.87848248337632,299.7266017476663,104.42231399345584,104.42231399345584
64.87496383791765,209.97184438648966,90.85489552453801,96.9397775244783,439.51091141578206,96.78393680260184,96.78393680260184
75.2528930917989,70.44860022190073,104.19918622226625,91.67897598062515,262.99422727898684,92.76819372738723,92.76819372738723
84.0891429215969,180.0893762247376,107.36653504358782,92.13464572845443,230.47134369284623,92.096926739648,92.096926739648
75.07884406467734,56.17408692464612,94.73061714289761,97.12885986653374,107.30830654175104,96.59286933829591,96.59286933829591
77.14902630319858,87.49333540232467,98.04013640105656,93.59824156439464,255.65070970191556,93.91235000887046,93.91235000887046
63.47076786579435,66.01249425152842,109.46894053958086,102.30454027522131,441.7414616283851,102.96958503371872,102.96958503371872
70.57211087255075,128.93347970775895,77.83715040128146,93.21441948667076,245.08365758157947,93.17160763127558,93.17160763127558
68.65793696727494,62.47341605624417,99.01566006224652,93.679407493321,742.2064430330406,93.95412692514141,93.95412692514141
72.24788421765858,112.15844615812429,95.48528650372788,91.77128144578593,171.8486980586096,91.68275607952334,91.68275607952334
73.64257191797986,41.67313496791018,111.60162067113058,86.6481460838924,221.59643511972143,87.11973460785116,87.11973460785116
70.10957442469761,108.21379066694519,95.9043319484206,90.37752350825681,270.8723746966404,90.0588028945317,90.0588028945317
